market,month,year,quantity,priceMin,priceMax,priceMod
RAJKOT(GUJ),May,2009,15697,187,525,354
RAJKOT(GUJ),May,2010,31139,166,492,398
RAJKOT(GUJ),May,2011,17826,164,454,317
RAJKOT(GUJ),May,2012,28788,153,461,319
RAJKOT(GUJ),May,2013,22176,333,854,585
RAJKOT(GUJ),May,2014,25450,191,724,520
RAJKOT(GUJ),May,2015,27751,326,901,673
RAJKOT(GUJ),May,2016,66950,178,590,456
RAJKOT(GUJ),June,2008,7461,123,351,237
RAJKOT(GUJ),June,2009,18843,245,724,486
RAJKOT(GUJ),June,2010,18869,224,585,429
RAJKOT(GUJ),June,2011,18876,246,714,475
RAJKOT(GUJ),June,2012,16551,197,596,400
RAJKOT(GUJ),June,2013,20139,726,1308,1018
RAJKOT(GUJ),June,2014,22790,462,1256,867
RAJKOT(GUJ),June,2015,21050,660,1620,1262
RAJKOT(GUJ),June,2016,56650,234,744,553
RAJKOT(GUJ),July,2008,18230,130,474,302
RAJKOT(GUJ),July,2009,15431,202,717,513
RAJKOT(GUJ),July,2010,17017,208,713,484
RAJKOT(GUJ),July,2011,27800,304,793,550
RAJKOT(GUJ),July,2012,13503,172,614,403
RAJKOT(GUJ),July,2013,23901,1223,2038,1648
RAJKOT(GUJ),July,2014,24585,625,1711,1235
RAJKOT(GUJ),July,2015,17030,749,1855,1498
RAJKOT(GUJ),July,2016,47200,186,587,377
RAJKOT(GUJ),August,2008,6937,155,554,355
RAJKOT(GUJ),August,2009,14654,188,718,506
RAJKOT(GUJ),August,2010,12507,309,846,584
RAJKOT(GUJ),August,2011,28647,427,1079,753
RAJKOT(GUJ),August,2012,16916,350,710,536
RAJKOT(GUJ),August,2013,8631,2501,3737,3175
RAJKOT(GUJ),August,2014,5670,675,1671,1250
RAJKOT(GUJ),August,2015,16150,1964,3622,2988
RAJKOT(GUJ),August,2016,31300,179,780,503
RAJKOT(GUJ),September,2008,3470,235,630,485
RAJKOT(GUJ),September,2009,16796,240,699,559
RAJKOT(GUJ),September,2010,15671,581,1423,1002
RAJKOT(GUJ),September,2011,19339,336,1100,735
RAJKOT(GUJ),September,2012,23277,302,787,545
RAJKOT(GUJ),September,2013,13802,2686,4171,3430
RAJKOT(GUJ),September,2014,17040,585,1559,1200
RAJKOT(GUJ),September,2015,17650,1872,3679,2942
RAJKOT(GUJ),September,2016,39700,150,603,436
RAJKOT(GUJ),October,2008,8004,153,572,360
RAJKOT(GUJ),October,2009,19627,762,1452,1106
RAJKOT(GUJ),October,2010,19557,750,1593,1167
RAJKOT(GUJ),October,2013,41241,1842,3897,2869
RAJKOT(GUJ),October,2014,12670,626,1560,1233
RAJKOT(GUJ),October,2015,57780,1205,2392,1890
RAJKOT(GUJ),October,2016,40600,185,585,433
RAJKOT(GUJ),November,2008,20488,148,702,451
RAJKOT(GUJ),November,2009,31958,778,1453,1138
RAJKOT(GUJ),November,2010,12073,1088,2133,1615
RAJKOT(GUJ),November,2011,24955,203,925,562
RAJKOT(GUJ),November,2012,14638,516,1231,979
RAJKOT(GUJ),November,2013,30650,467,2711,1901
RAJKOT(GUJ),November,2014,44600,566,1415,975
RAJKOT(GUJ),November,2015,70200,742,1623,1301
RAJKOT(GUJ),November,2016,12400,213,821,575
RAJKOT(GUJ),December,2008,19173,154,1060,608
RAJKOT(GUJ),December,2009,45151,792,1641,1233
RAJKOT(GUJ),December,2010,18393,984,3097,2073
RAJKOT(GUJ),December,2011,35854,203,673,438
RAJKOT(GUJ),December,2012,26926,488,1256,860
RAJKOT(GUJ),December,2013,40263,447,1423,1027
RAJKOT(GUJ),December,2014,40950,499,1346,1036
RAJKOT(GUJ),December,2015,51100,429,1012,788
RAJKOT(GUJ),December,2016,64200,172,752,467
RANCHI(JH),January,2008,6196,489,530,514
RANCHI(JH),January,2009,2766,1483,1633,1603
RANCHI(JH),January,2010,23570,1638,1691,1661
RANCHI(JH),January,2011,12500,2654,3977,3446
RANCHI(JH),January,2012,16567,521,900,796
RANCHI(JH),January,2013,16098,1336,1868,1586
RANCHI(JH),January,2014,19564,929,1329,1186
RANCHI(JH),January,2015,31068,1415,1802,1628
RANCHI(JH),February,2008,4643,416,441,429
RANCHI(JH),February,2009,2080,1373,1463,1429
RANCHI(JH),February,2010,27518,1576,1729,1659
RANCHI(JH),February,2011,7343,1019,1650,1375
RANCHI(JH),February,2012,11997,495,790,625
RANCHI(JH),February,2013,5851,2021,2556,2489
RANCHI(JH),February,2014,21783,800,1150,1000
RANCHI(JH),February,2015,32826,1486,1822,1711
RANCHI(JH),March,2008,12137,462,497,483
RANCHI(JH),March,2009,2802,1100,1172,1128
RANCHI(JH),March,2010,7226,1001,1154,1065
RANCHI(JH),March,2011,13301,613,827,720
RANCHI(JH),March,2012,12396,493,759,682
RANCHI(JH),March,2013,16233,1190,1495,1260
RANCHI(JH),March,2014,31348,793,1080,993
RANCHI(JH),March,2015,33189,1272,1544,1377
RANCHI(JH),April,2008,5402,465,509,490
RANCHI(JH),April,2009,1410,717,782,747
RANCHI(JH),April,2010,4048,553,856,688
RANCHI(JH),April,2011,2986,400,700,500
RANCHI(JH),April,2012,4345,575,750,700
RANCHI(JH),April,2013,10546,1077,1323,1191
RANCHI(JH),April,2014,16124,825,1069,1000
RANCHI(JH),April,2015,20882,1058,1327,1186
RANCHI(JH),May,2008,5499,427,465,439
RANCHI(JH),May,2009,444,590,620,605
RANCHI(JH),May,2010,5488,596,815,680
RANCHI(JH),May,2011,4488,471,729,686
RANCHI(JH),May,2012,4184,538,775,700
RANCHI(JH),May,2013,4429,1000,1250,1100
RANCHI(JH),May,2014,21875,840,1115,1008
RANCHI(JH),June,2008,2304,505,592,548
RANCHI(JH),June,2009,3433,806,850,826
RANCHI(JH),June,2010,8040,596,767,692
RANCHI(JH),June,2011,6520,600,768,689
RANCHI(JH),June,2012,6786,600,755,660
RANCHI(JH),June,2013,7715,833,1211,1106
RANCHI(JH),June,2014,11326,943,1295,1179
RANCHI(JH),July,2008,4921,673,773,741
RANCHI(JH),July,2009,4390,976,1016,1001
RANCHI(JH),July,2010,7843,836,1000,900
RANCHI(JH),July,2012,5723,587,800,686
RANCHI(JH),July,2013,12651,1235,2076,1859
RANCHI(JH),July,2014,9792,1347,1831,1614
RANCHI(JH),August,2008,2746,810,925,881
RANCHI(JH),August,2009,2651,970,1018,1001
RANCHI(JH),August,2010,4285,700,1075,920
RANCHI(JH),August,2011,4727,836,1239,1167
RANCHI(JH),August,2012,7980,609,895,757
RANCHI(JH),August,2013,11877,2594,3494,3247
RANCHI(JH),August,2014,8854,1558,2025,1921
RANCHI(JH),September,2008,3312,966,1013,983
RANCHI(JH),September,2009,17867,906,960,931
RANCHI(JH),September,2010,3844,833,1308,1158
RANCHI(JH),September,2011,1838,1200,1613,1400
RANCHI(JH),September,2012,8346,639,965,845
RANCHI(JH),September,2013,7293,3255,4473,3909
RANCHI(JH),September,2014,13193,1623,1950,1845
RANCHI(JH),October,2008,2419,930,1013,970
RANCHI(JH),October,2009,8356,1622,1723,1667
RANCHI(JH),October,2010,6573,1054,1850,1669
RANCHI(JH),October,2012,6921,690,1022,950
RANCHI(JH),October,2013,3776,3094,4800,4575
RANCHI(JH),October,2014,13456,1591,1882,1759
RANCHI(JH),November,2008,6445,1102,1291,1229
RANCHI(JH),November,2009,11828,1898,1975,1942
RANCHI(JH),November,2010,7541,1635,2480,2430
RANCHI(JH),November,2011,396,900,1400,1100
RANCHI(JH),November,2012,6473,731,1291,1188
RANCHI(JH),November,2013,8612,3083,4150,3500
RANCHI(JH),November,2014,26548,1700,1968,1809
RANCHI(JH),December,2008,9802,1336,1379,1349
RANCHI(JH),December,2009,20003,1821,1889,1864
RANCHI(JH),December,2010,9624,2465,3183,2880
RANCHI(JH),December,2011,11590,582,973,859
RANCHI(JH),December,2012,7779,880,1360,1240
RANCHI(JH),December,2013,10690,1280,2200,1620
RANCHI(JH),December,2014,37402,1589,1985,1838
RANCHI(JH),December,2015,3500,150,905,600
RATLAM(MP),February,2016,20274,238,914,695
RATLAM(MP),April,2016,5297,130,683,505
RATLAM(MP),June,2016,65195,117,805,474
SADASIVPET(AP),May,2016,1963,468,938,715
SADASIVPET(AP),June,2016,7284,565,1001,806
SADASIVPET(AP),July,2016,5900,655,1127,872
SADASIVPET(AP),August,2016,3414,509,850,676
SADASIVPET(AP),September,2016,652,484,798,676
SADASIVPET(AP),October,2016,808,444,755,603
SADASIVPET(AP),November,2016,71,320,1051,590
SAGAR(MP),January,2015,1275,771,1000,886
SAGAR(MP),January,2016,3912,692,871,779
SAGAR(MP),February,2015,1623,756,950,856
SAGAR(MP),February,2016,25212,529,719,623
SAGAR(MP),March,2015,8781,1046,1258,1142
SAGAR(MP),March,2016,162644,471,638,557
SAGAR(MP),April,2015,63024,756,959,859
SAGAR(MP),April,2016,112447,478,672,583
SAGAR(MP),May,2015,17708,714,871,800
SAGAR(MP),May,2016,10917,450,613,544
SAGAR(MP),June,2015,1588,1000,1278,1144
SAGAR(MP),June,2016,297,525,681,606
SAGAR(MP),July,2015,513,1550,1900,1700
SAGAR(MP),July,2016,91,533,713,633
SAGAR(MP),August,2015,1060,1900,2417,2200
SAGAR(MP),August,2016,67,445,623,536
SAGAR(MP),September,2015,652,2767,3667,3100
SAGAR(MP),September,2016,175,400,600,500
SAGAR(MP),October,2015,4124,1955,2373,2173
SAGAR(MP),October,2016,1190,400,600,500
SAGAR(MP),November,2014,3955,1023,1331,1173
SAGAR(MP),November,2015,4375,1029,1621,1336
SAGAR(MP),November,2016,1375,456,656,556
SAGAR(MP),December,2014,1583,880,1130,1010
SAGAR(MP),December,2015,2168,893,1200,1036
SAGAR(MP),December,2016,2703,508,708,608
SAHARANPUR(UP),May,2016,1620,745,931,814
SAHARANPUR(UP),June,2016,8065,829,889,859
SAHARANPUR(UP),July,2016,7110,870,888,879
SAHARANPUR(UP),August,2016,6490,896,896,896
SAHARANPUR(UP),September,2016,6740,785,798,789
SAHARANPUR(UP),October,2016,8290,797,802,800
SAHARANPUR(UP),November,2016,5865,855,880,868
SAHARANPUR(UP),December,2016,8510,802,816,809
SAIKHEDA(MS),January,2008,23127,156,262,219
SAIKHEDA(MS),January,2010,35468,646,1452,1199
SAIKHEDA(MS),January,2011,2277,500,3501,2201
SAIKHEDA(MS),January,2012,41182,100,428,328
SAIKHEDA(MS),January,2013,40716,456,1737,1448
SAIKHEDA(MS),January,2014,36784,460,1032,850
SAIKHEDA(MS),January,2015,25360,350,1366,1063
SAIKHEDA(MS),January,2016,106742,375,1260,898
SAIKHEDA(MS),February,2008,25433,154,283,237
SAIKHEDA(MS),February,2009,3061,1000,1368,1330
SAIKHEDA(MS),February,2010,21055,540,1044,924
SAIKHEDA(MS),February,2011,75715,222,1025,692
SAIKHEDA(MS),February,2012,37220,100,360,285
SAIKHEDA(MS),February,2013,31710,400,1640,1378
SAIKHEDA(MS),February,2014,18209,238,757,640
SAIKHEDA(MS),February,2015,50658,520,1482,1175
SAIKHEDA(MS),February,2016,64335,281,849,620
SAIKHEDA(MS),March,2008,8011,150,360,285
SAIKHEDA(MS),March,2010,44442,395,714,624
SAIKHEDA(MS),March,2011,18118,150,590,361
SAIKHEDA(MS),March,2012,15188,125,391,285
SAIKHEDA(MS),March,2013,37707,298,1064,886
SAIKHEDA(MS),March,2014,4797,300,1000,900
SAIKHEDA(MS),March,2015,27886,467,1331,1000
SAIKHEDA(MS),March,2016,40305,229,761,575
SAIKHEDA(MS),April,2008,8055,125,301,248
SAIKHEDA(MS),April,2010,48398,403,589,508
SAIKHEDA(MS),April,2012,32196,100,462,356
SAIKHEDA(MS),April,2013,56250,211,904,751
SAIKHEDA(MS),April,2014,5071,200,1025,800
SAIKHEDA(MS),April,2015,47164,342,1234,792
SAIKHEDA(MS),April,2016,28664,213,819,599
SAIKHEDA(MS),May,2008,8649,88,260,238
SAIKHEDA(MS),May,2010,1705,400,612,550
SAIKHEDA(MS),May,2011,9180,175,614,490
SAIKHEDA(MS),May,2012,23991,117,432,300
SAIKHEDA(MS),May,2013,21175,150,988,800
SAIKHEDA(MS),May,2014,23343,350,1253,675
SAIKHEDA(MS),May,2015,34940,370,1479,900
SAIKHEDA(MS),May,2016,75085,233,827,576
SAIKHEDA(MS),June,2008,11356,267,450,424
SAIKHEDA(MS),June,2011,14986,175,804,643
SAIKHEDA(MS),June,2012,28318,168,526,385
SAIKHEDA(MS),June,2013,25208,294,1490,1256
SAIKHEDA(MS),June,2014,9372,300,1440,775
SAIKHEDA(MS),June,2015,58070,559,1867,1223
SAIKHEDA(MS),June,2016,60971,228,907,623
SAIKHEDA(MS),July,2008,4387,350,491,465
SAIKHEDA(MS),July,2010,10305,366,725,600
SAIKHEDA(MS),July,2011,17164,250,870,744
SAIKHEDA(MS),July,2012,26059,210,601,470
SAIKHEDA(MS),July,2013,38755,829,2184,1971
SAIKHEDA(MS),July,2015,49024,870,2283,1827
SAIKHEDA(MS),July,2016,20858,209,869,618
SAIKHEDA(MS),August,2011,16551,375,1107,969
SAIKHEDA(MS),August,2012,33612,249,627,515
SAIKHEDA(MS),August,2013,51575,1410,4175,3787
SAIKHEDA(MS),August,2015,34555,2044,4516,3836
SAIKHEDA(MS),August,2016,50632,217,715,544
SAIKHEDA(MS),September,2008,3497,400,579,547
SAIKHEDA(MS),September,2010,5059,600,1311,1150
SAIKHEDA(MS),September,2011,33963,300,1176,970
SAIKHEDA(MS),September,2012,29205,100,550,404
SAIKHEDA(MS),September,2013,14101,1419,4747,4419
SAIKHEDA(MS),September,2014,3939,500,1625,1351
SAIKHEDA(MS),September,2015,9979,2061,4419,3793
SAIKHEDA(MS),September,2016,70245,142,444,291
SAIKHEDA(MS),October,2008,6700,210,686,610
SAIKHEDA(MS),October,2009,6811,900,1609,1487
SAIKHEDA(MS),October,2010,14295,799,1694,1497
SAIKHEDA(MS),October,2011,36858,263,949,771
SAIKHEDA(MS),October,2012,33807,133,832,696
SAIKHEDA(MS),October,2013,5823,500,4446,4050
SAIKHEDA(MS),October,2014,1829,473,1934,1650
SAIKHEDA(MS),October,2015,4430,796,2997,2306
SAIKHEDA(MS),October,2016,113709,149,679,404
SAIKHEDA(MS),November,2008,3820,914,1151,1103
SAIKHEDA(MS),November,2009,13897,921,1703,1414
SAIKHEDA(MS),November,2010,973,150,1849,1126
SAIKHEDA(MS),November,2011,24681,162,887,611
SAIKHEDA(MS),November,2012,6367,300,1110,763
SAIKHEDA(MS),November,2013,7128,500,3365,2463
SAIKHEDA(MS),November,2014,3817,475,1672,1345
SAIKHEDA(MS),November,2015,14867,469,2127,1460
SAIKHEDA(MS),November,2016,16408,185,983,648
SAIKHEDA(MS),December,2009,13381,608,1635,1224
SAIKHEDA(MS),December,2010,17984,300,2790,1566
SAIKHEDA(MS),December,2011,30273,115,657,532
SAIKHEDA(MS),December,2012,9285,384,1330,1050
SAIKHEDA(MS),December,2013,26602,518,1533,1199
SAIKHEDA(MS),December,2014,11203,430,1605,1280
SAIKHEDA(MS),December,2015,105302,429,1321,954
SAIKHEDA(MS),December,2016,46318,202,765,649
SAKRI(MS),May,2016,35189,161,777,424
SAKRI(MS),June,2016,57900,162,806,392
SAKRI(MS),July,2016,27220,173,750,405
SAKRI(MS),August,2016,32220,190,535,320
SAKRI(MS),September,2016,31810,113,395,264
SAKRI(MS),October,2016,78350,139,772,402
SAKRI(MS),November,2016,6540,363,767,546
SAKRI(MS),December,2016,960,394,830,550
SANGALI(MS),January,2008,1895,75,475,275
SANGALI(MS),January,2009,5823,150,1600,875
SANGALI(MS),January,2012,1302,100,800,450
SANGALI(MS),January,2016,16104,413,2125,1231
SANGALI(MS),February,2008,4832,100,448,273
SANGALI(MS),February,2009,3162,283,1178,732
SANGALI(MS),March,2008,209,100,340,220
SANGALI(MS),March,2009,9548,229,793,504
SANGALI(MS),April,2009,4673,187,610,398
SANGALI(MS),May,2009,1843,150,638,394
SANGALI(MS),May,2010,5493,183,890,537
SANGALI(MS),May,2016,27738,200,1018,605
SANGALI(MS),June,2008,2953,157,587,371
SANGALI(MS),June,2009,1506,167,833,500
SANGALI(MS),June,2010,22194,215,857,542
SANGALI(MS),June,2016,51751,213,1163,697
SANGALI(MS),July,2008,1699,265,903,583
SANGALI(MS),July,2009,3305,225,765,504
SANGALI(MS),July,2010,17339,285,950,617
SANGALI(MS),July,2016,43116,270,1228,832
SANGALI(MS),August,2009,2606,305,810,557
SANGALI(MS),August,2010,16355,500,1116,807
SANGALI(MS),August,2015,2346,2000,5350,4175
SANGALI(MS),August,2016,36477,392,1155,776
SANGALI(MS),September,2008,2605,131,804,468
SANGALI(MS),September,2009,2506,125,838,481
SANGALI(MS),September,2010,6802,488,1638,1063
SANGALI(MS),September,2015,16314,1225,4544,3147
SANGALI(MS),September,2016,18067,329,1046,698
SANGALI(MS),October,2015,25097,644,3122,2200
SANGALI(MS),October,2016,39548,163,971,737
SANGALI(MS),November,2008,1454,175,1225,700
SANGALI(MS),November,2015,7899,600,3025,2200
SANGALI(MS),November,2016,45064,200,1343,945
SANGALI(MS),December,2010,1385,550,4800,2675
SANGALI(MS),December,2011,1954,100,850,475
SANGALI(MS),December,2015,18820,500,2220,1440
SANGALI(MS),December,2016,58019,200,1280,840
SANGAMNER(MS),January,2008,26445,58,452,289
SANGAMNER(MS),January,2009,18387,167,1712,939
SANGAMNER(MS),January,2010,61096,100,1789,938
SANGAMNER(MS),January,2011,1821,500,4251,2375
SANGAMNER(MS),January,2014,74836,382,1222,824
SANGAMNER(MS),January,2015,58768,500,1823,1166
SANGAMNER(MS),January,2016,117471,500,1853,1312
SANGAMNER(MS),February,2008,42892,69,490,280
SANGAMNER(MS),February,2009,36165,150,1320,734
SANGAMNER(MS),February,2010,106503,100,1248,674
SANGAMNER(MS),February,2011,11634,200,700,450
SANGAMNER(MS),February,2013,431,500,1300,900
SANGAMNER(MS),February,2014,101433,363,887,623
SANGAMNER(MS),February,2015,51186,500,2035,1267
SANGAMNER(MS),February,2016,108387,430,1314,1064
SANGAMNER(MS),March,2008,138783,61,455,247
SANGAMNER(MS),March,2009,69359,117,793,454
SANGAMNER(MS),March,2010,111895,100,886,494
SANGAMNER(MS),March,2011,55548,200,656,436
SANGAMNER(MS),March,2014,143132,422,1039,730
SANGAMNER(MS),March,2015,8829,500,1701,1100
SANGAMNER(MS),March,2016,81909,317,994,741
SANGAMNER(MS),April,2008,43024,50,431,240
SANGAMNER(MS),April,2009,50125,150,608,379
SANGAMNER(MS),April,2010,111583,95,691,404
SANGAMNER(MS),April,2012,319,100,600,350
SANGAMNER(MS),April,2014,78514,420,1293,860
SANGAMNER(MS),April,2015,179853,400,1465,920
SANGAMNER(MS),April,2016,130240,300,1017,766
SANGAMNER(MS),May,2008,12450,50,400,225
SANGAMNER(MS),May,2009,24213,100,743,421
SANGAMNER(MS),May,2010,120260,100,808,454
SANGAMNER(MS),May,2011,9367,200,700,450
SANGAMNER(MS),May,2014,56003,467,1480,974
SANGAMNER(MS),May,2015,153833,500,2013,1297
SANGAMNER(MS),May,2016,98378,271,1055,740
SANGAMNER(MS),June,2008,77052,92,557,346
SANGAMNER(MS),June,2009,53897,100,876,487
SANGAMNER(MS),June,2010,104067,115,937,514
SANGAMNER(MS),June,2014,70506,500,2251,1373
SANGAMNER(MS),June,2015,64490,500,2414,1463
SANGAMNER(MS),June,2016,90480,300,1274,860
SANGAMNER(MS),July,2008,10936,100,600,350
SANGAMNER(MS),July,2009,67173,100,818,463
SANGAMNER(MS),July,2010,85357,110,987,536
SANGAMNER(MS),July,2013,3237,1000,2800,1970
SANGAMNER(MS),July,2014,65084,583,2668,1626
SANGAMNER(MS),July,2015,34968,611,2839,1719
SANGAMNER(MS),July,2016,70202,300,1199,822
SANGAMNER(MS),August,2009,91106,100,867,479
SANGAMNER(MS),August,2010,49876,101,1158,658
SANGAMNER(MS),August,2013,12124,1533,4829,3329
SANGAMNER(MS),August,2014,38195,500,2483,1492
SANGAMNER(MS),August,2015,11549,1700,5288,3494
SANGAMNER(MS),August,2016,96060,288,1071,731
SANGAMNER(MS),September,2009,77924,101,925,514
SANGAMNER(MS),September,2010,30172,100,1635,870
SANGAMNER(MS),September,2013,14753,2154,5185,3664
SANGAMNER(MS),September,2014,31910,500,2239,1370
SANGAMNER(MS),September,2015,3103,1500,4736,3118
SANGAMNER(MS),September,2016,27397,250,939,683
SANGAMNER(MS),October,2008,50071,100,910,511
SANGAMNER(MS),October,2009,87238,190,1826,1013
SANGAMNER(MS),October,2010,56028,183,1842,996
SANGAMNER(MS),October,2011,4998,400,1200,800
SANGAMNER(MS),October,2013,72909,875,4809,2818
SANGAMNER(MS),October,2014,14694,500,2247,1371
SANGAMNER(MS),October,2015,28653,1182,4112,3077
SANGAMNER(MS),October,2016,38126,263,947,679
SANGAMNER(MS),November,2008,42281,175,1375,771
SANGAMNER(MS),November,2009,84605,277,2318,1304
SANGAMNER(MS),November,2010,63409,400,3128,1715
SANGAMNER(MS),November,2011,139,200,1200,700
SANGAMNER(MS),November,2013,60768,500,3906,2191
SANGAMNER(MS),November,2014,48426,500,2170,1340
SANGAMNER(MS),November,2015,95690,786,3652,2707
SANGAMNER(MS),November,2016,47942,371,1656,1082
SANGAMNER(MS),December,2008,27274,100,1559,812
SANGAMNER(MS),December,2009,60076,264,2861,1435
SANGAMNER(MS),December,2010,17148,450,4133,2347
SANGAMNER(MS),December,2013,64938,450,2523,1278
SANGAMNER(MS),December,2014,78821,500,2329,1415
SANGAMNER(MS),December,2015,158023,500,2169,1526
SANGAMNER(MS),December,2016,126380,300,1279,809
SATANA(MS),January,2009,73838,526,1445,1223
SATANA(MS),January,2010,73875,276,1614,1313
SATANA(MS),January,2011,27233,447,2572,2195
SATANA(MS),January,2016,69286,429,1354,957
SATANA(MS),February,2009,48839,504,1266,1126
SATANA(MS),February,2010,37639,215,1225,1028
SATANA(MS),February,2011,33977,254,1101,829
SATANA(MS),February,2015,15935,810,1554,1140
SATANA(MS),February,2016,76521,264,1114,793
SATANA(MS),March,2009,102206,284,900,760
SATANA(MS),March,2010,47614,163,729,633
SATANA(MS),March,2011,28203,150,657,438
SATANA(MS),March,2013,19900,500,1100,900
SATANA(MS),March,2015,27975,805,1405,1020
SATANA(MS),March,2016,21086,250,829,663
SATANA(MS),April,2009,20411,275,499,446
SATANA(MS),April,2010,61162,184,603,523
SATANA(MS),April,2011,7070,200,685,450
SATANA(MS),April,2013,12075,500,1025,800
SATANA(MS),April,2016,8655,450,875,725
SATANA(MS),May,2008,30619,67,260,205
SATANA(MS),May,2009,102912,221,555,469
SATANA(MS),May,2010,53223,178,676,602
SATANA(MS),May,2013,22020,500,1165,975
SATANA(MS),May,2016,55730,221,854,685
SATANA(MS),June,2008,52144,120,432,389
SATANA(MS),June,2013,9085,500,1150,950
SATANA(MS),June,2015,91009,829,2040,1454
SATANA(MS),June,2016,108824,289,968,782
SATANA(MS),July,2008,16800,167,594,559
SATANA(MS),July,2009,69305,201,660,598
SATANA(MS),July,2010,21097,224,820,699
SATANA(MS),July,2011,7500,375,1003,875
SATANA(MS),July,2015,96372,1093,2559,2025
SATANA(MS),July,2016,14945,313,890,738
SATANA(MS),August,2009,118745,208,723,654
SATANA(MS),August,2010,84695,287,1013,906
SATANA(MS),August,2011,26399,450,1333,1113
SATANA(MS),August,2012,81508,213,758,633
SATANA(MS),August,2014,7100,1000,2023,1550
SATANA(MS),August,2015,66646,2195,4643,3860
SATANA(MS),August,2016,102415,219,789,635
SATANA(MS),September,2009,160119,164,731,650
SATANA(MS),September,2010,116974,581,1589,1443
